order_date,day_name,Item Name,total_orders,total_price,avg_price,min_price,total_quantity_sold,total_revenue,avg_revenue
2018-03-21,Wednesday,Coke 1.5 ltr,1,2.95,2.95,2.95,1,2.95,2.95
2018-03-21,Wednesday,Chicken Pakora,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-21,Wednesday,Chicken Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-21,Wednesday,Chapati,1,1.95,1.95,1.95,5,9.75,9.75
2018-03-21,Wednesday,Butter Chicken,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-21,Wednesday,Aloo Gobi,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-21,Wednesday,Lamb Tikka Jalfrezi,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-22,Thursday,Plain Naan,5,13.0,2.6,2.6,6,15.600000000000001,3.12
2018-03-22,Thursday,Pilau Rice,7,20.650000000000002,2.95,2.95,9,26.55,3.79
2018-03-22,Thursday,Onion Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-22,Thursday,Mixed Vegetable Curry,2,11.9,5.95,5.95,2,11.9,5.95
2018-03-22,Thursday,Onion Bhajee,2,7.9,3.95,3.95,2,7.9,3.95
2018-03-22,Thursday,Mushroom Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-22,Thursday,Plain Papadum,3,2.4000000000000004,0.8000000000000002,0.8,10,8.0,2.67
2018-03-22,Thursday,Onion Chutney,1,0.5,0.5,0.5,1,0.5,0.5
2018-03-22,Thursday,Raitha,2,5.9,2.95,2.95,2,5.9,2.95
2018-03-22,Thursday,Spicy Papadum,1,0.8,0.8,0.8,2,1.6,1.6
2018-03-22,Thursday,Saag Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-22,Thursday,Saag Paneer,1,5.95,5.95,5.95,2,11.9,11.9
2018-03-22,Thursday,Special Fried Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-22,Thursday,Tandoori Fish,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-22,Thursday,Tandoori Mixed Grill,1,11.95,11.95,11.95,1,11.95,11.95
2018-03-22,Thursday,Tandoori Roti,2,5.2,2.6,2.6,3,7.800000000000001,3.9
2018-03-22,Thursday,Vegetable Balti,2,19.9,9.95,9.95,2,19.9,9.95
2018-03-22,Thursday,Vegetable Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-22,Thursday,Mint Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2018-03-22,Thursday,Saag Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-22,Thursday,Mango Chutney,2,1.0,0.5,0.5,2,1.0,0.5
2018-03-22,Thursday,Bengal Salad,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-22,Thursday,Lime Pickle,1,0.5,0.5,0.5,1,0.5,0.5
2018-03-22,Thursday,Aloo Gobi,2,11.9,5.95,5.95,2,11.9,5.95
2018-03-22,Thursday,Bhindi Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-22,Thursday,Bhuna,2,21.9,10.95,8.95,2,21.9,10.95
2018-03-22,Thursday,Chapati,2,3.9,1.95,1.95,3,5.85,2.92
2018-03-22,Thursday,Chicken Biryani,1,9.95,9.95,9.95,3,29.849999999999998,29.85
2018-03-22,Thursday,Chicken Karahi,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-22,Thursday,Chicken Tikka,1,4.95,4.95,4.95,1,4.95,4.95
2018-03-22,Thursday,Chicken Tikka (Main),1,8.95,8.95,8.95,1,8.95,8.95
2018-03-22,Thursday,Chicken Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-22,Thursday,Madras,2,15.9,7.95,7.95,2,15.9,7.95
2018-03-22,Thursday,Curry,2,15.9,7.95,7.95,3,23.85,11.92
2018-03-22,Thursday,Chicken Tikka Sizzler,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-22,Thursday,Lamb Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-22,Thursday,Lamb Achar,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-22,Thursday,Lamb Sylhet,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-22,Thursday,King Prawn Biryani,1,12.95,12.95,12.95,1,12.95,12.95
2018-03-22,Thursday,Garlic Naan,3,8.850000000000001,2.9500000000000006,2.95,4,11.8,3.93
2018-03-22,Thursday,Dhansak,2,17.9,8.95,8.95,2,17.9,8.95
2018-03-22,Thursday,King Prawn Karahi,1,12.95,12.95,12.95,1,12.95,12.95
2018-03-23,Friday,Mango Chutney,1,0.5,0.5,0.5,1,0.5,0.5
2018-03-23,Friday,Plain Naan,3,7.800000000000001,2.6,2.6,5,13.0,4.33
2018-03-23,Friday,Mint Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2018-03-23,Friday,Muttar Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-23,Friday,Onion Bhajee,2,7.9,3.95,3.95,3,11.850000000000001,5.93
2018-03-23,Friday,Peshwari Naan,2,5.9,2.95,2.95,3,8.850000000000001,4.43
2018-03-23,Friday,Pilau Rice,3,8.850000000000001,2.9500000000000006,2.95,3,8.850000000000001,2.95
2018-03-23,Friday,Plain Papadum,1,0.8,0.8,0.8,3,2.4000000000000004,2.4
2018-03-23,Friday,Saag Aloo,2,11.9,5.95,5.95,3,17.85,8.93
2018-03-23,Friday,Rogon,3,26.849999999999998,8.95,8.95,3,26.849999999999998,8.95
2018-03-23,Friday,Saag,1,12.95,12.95,12.95,1,12.95,12.95
2018-03-23,Friday,Saag Dall,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-23,Friday,Tandoori Chicken Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-23,Friday,Tandoori Fish,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-23,Friday,Tandoori Mixed Grill,1,11.95,11.95,11.95,1,11.95,11.95
2018-03-23,Friday,Madras,1,7.95,7.95,7.95,1,7.95,7.95
2018-03-23,Friday,Plain Rice,2,5.9,2.95,2.95,2,5.9,2.95
2018-03-23,Friday,Lamb Tikka Pasanda,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-23,Friday,Mixed Starter,1,5.95,5.95,5.95,2,11.9,11.9
2018-03-23,Friday,Lamb Karahi,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-23,Friday,Lamb Rezala,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-23,Friday,Aloo Gobi,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-23,Friday,Bhindi Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-23,Friday,Bombay Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-23,Friday,Chicken Hari Mirch,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-23,Friday,Chicken Pakora,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-23,Friday,Chicken Shashlick,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-23,Friday,Chicken Tikka Masala,3,26.849999999999998,8.95,8.95,3,26.849999999999998,8.95
2018-03-23,Friday,Bhuna,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-23,Friday,French Fries,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-23,Friday,Garlic Naan,5,14.75,2.95,2.95,5,14.75,2.95
2018-03-23,Friday,Green Salad,1,2.95,2.95,2.95,1,2.95,2.95
2018-03-23,Friday,Keema Naan,1,2.95,2.95,2.95,1,2.95,2.95
2018-03-23,Friday,Keema Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-23,Friday,Korma,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-23,Friday,Dupiaza,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-23,Friday,Kulcha Naan,1,2.95,2.95,2.95,1,2.95,2.95
2018-03-24,Saturday,Paratha,1,2.95,2.95,2.95,1,2.95,2.95
2018-03-24,Saturday,Paneer Tikka Masala,2,17.9,8.95,8.95,2,17.9,8.95
2018-03-24,Saturday,Paneer Tikka Karahi,2,19.9,9.95,9.95,2,19.9,9.95
2018-03-24,Saturday,Onion Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-24,Saturday,Onion Naan,2,5.9,2.95,2.95,2,5.9,2.95
2018-03-24,Saturday,Muttar Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-24,Saturday,Onion Bhajee,4,15.8,3.95,3.95,4,15.8,3.95
2018-03-24,Saturday,Mushroom Rice,2,7.9,3.95,3.95,3,11.850000000000001,5.93
2018-03-24,Saturday,Mixed Starter,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-24,Saturday,Mint Sauce,1,0.5,0.5,0.5,2,1.0,1.0
2018-03-24,Saturday,Pathia,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-24,Saturday,Onion Chutney,1,0.5,0.5,0.5,4,2.0,2.0
2018-03-24,Saturday,Pilau Rice,12,35.400000000000006,2.9500000000000006,2.95,16,47.2,3.93
2018-03-24,Saturday,Saag Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-24,Saturday,Plain Papadum,7,5.6000000000000005,0.8,0.8,26,20.8,2.97
2018-03-24,Saturday,Plain Rice,4,11.8,2.95,2.95,6,17.700000000000003,4.43
2018-03-24,Saturday,Red Sauce,1,0.5,0.5,0.5,2,1.0,1.0
2018-03-24,Saturday,Rogon,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-24,Saturday,Royal Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-24,Saturday,Saag,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-24,Saturday,Saag Aloo,5,29.75,5.95,5.95,5,29.75,5.95
2018-03-24,Saturday,Tandoori Chicken (1/4),1,4.95,4.95,4.95,1,4.95,4.95
2018-03-24,Saturday,Tandoori Mixed Grill,1,11.95,11.95,11.95,1,11.95,11.95
2018-03-24,Saturday,Vegetable Mysore,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-24,Saturday,Vegetable Roll,1,4.95,4.95,4.95,1,4.95,4.95
2018-03-24,Saturday,Meat Samosa,3,11.850000000000001,3.9500000000000006,3.95,3,11.850000000000001,3.95
2018-03-24,Saturday,Plain Naan,6,15.600000000000001,2.6,2.6,8,20.8,3.47
2018-03-24,Saturday,Mango Chutney,5,2.5,0.5,0.5,8,4.0,0.8
2018-03-24,Saturday,Lamb Shashlick Curry,1,12.95,12.95,12.95,1,12.95,12.95
2018-03-24,Saturday,Lamb Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-24,Saturday,Madras,4,31.8,7.95,7.95,4,31.8,7.95
2018-03-24,Saturday,Bhuna,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-24,Saturday,Bombay Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-24,Saturday,Butter Chicken,3,29.849999999999998,9.95,9.95,3,29.849999999999998,9.95
2018-03-24,Saturday,COBRA (660ML),1,5.95,5.95,5.95,3,17.85,17.85
2018-03-24,Saturday,Chana Masala,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-24,Saturday,Chapati,3,5.85,1.95,1.95,4,7.8,2.6
2018-03-24,Saturday,Chicken Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-24,Saturday,Chicken Chaat,1,4.95,4.95,4.95,1,4.95,4.95
2018-03-24,Saturday,Chicken Chilli Garlic,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-24,Saturday,Chicken Pakora,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-24,Saturday,Chicken Shashlick,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-24,Saturday,Chicken Tikka,1,4.95,4.95,4.95,1,4.95,4.95
2018-03-24,Saturday,Chicken Roshni,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-24,Saturday,Chicken Tikka Biryani,1,10.95,10.95,10.95,1,10.95,10.95
2018-03-24,Saturday,Korma Sauce,2,7.9,3.95,3.95,2,7.9,3.95
2018-03-24,Saturday,Korma,4,36.8,9.2,8.95,4,36.8,9.2
2018-03-24,Saturday,Keema Naan,1,2.95,2.95,2.95,1,2.95,2.95
2018-03-24,Saturday,Chicken Tikka (Main),2,17.9,8.95,8.95,2,17.9,8.95
2018-03-24,Saturday,French Fries,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-24,Saturday,Dhansak,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-24,Saturday,Garlic Naan,7,20.650000000000002,2.95,2.95,9,26.55,3.79
2018-03-24,Saturday,Curry,1,7.95,7.95,7.95,1,7.95,7.95
2018-03-24,Saturday,Chicken Tikka Masala,4,35.8,8.95,8.95,4,35.8,8.95
2018-03-24,Saturday,Chicken Tikka Jalfrezi,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-24,Saturday,Chicken Tikka Chilli Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-24,Saturday,Curry Sauce,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-25,Sunday,Madras,1,7.95,7.95,7.95,1,7.95,7.95
2018-03-25,Sunday,Sheek Kebab,1,4.95,4.95,4.95,1,4.95,4.95
2018-03-25,Sunday,Vegetable Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-25,Sunday,Plain Naan,2,5.2,2.6,2.6,4,10.4,5.2
2018-03-25,Sunday,Pilau Rice,2,5.9,2.95,2.95,2,5.9,2.95
2018-03-25,Sunday,Meat Samosa,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-25,Sunday,Korma,1,8.95,8.95,8.95,2,17.9,17.9
2018-03-25,Sunday,Saag Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-25,Sunday,Chicken Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-25,Sunday,Chicken Tikka (Main),1,8.95,8.95,8.95,1,8.95,8.95
2018-03-25,Sunday,Chicken Tikka,2,9.9,4.95,4.95,2,9.9,4.95
2018-03-25,Sunday,Chicken Chaat,1,4.95,4.95,4.95,1,4.95,4.95
2018-03-25,Sunday,Cauliflower Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-25,Sunday,Aloo Gobi,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-25,Sunday,Curry,1,7.95,7.95,7.95,1,7.95,7.95
2018-03-26,Monday,Onion Chutney,1,0.5,0.5,0.5,1,0.5,0.5
2018-03-26,Monday,Onion Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-26,Monday,Paneer Tikka Karahi,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-26,Monday,Pilau Rice,5,14.75,2.95,2.95,7,20.650000000000002,4.13
2018-03-26,Monday,Plain Naan,4,10.4,2.6,2.6,7,18.200000000000003,4.55
2018-03-26,Monday,Plain Papadum,3,2.4000000000000004,0.8000000000000002,0.8,11,8.8,2.93
2018-03-26,Monday,Plain Rice,3,8.850000000000001,2.9500000000000006,2.95,4,11.8,3.93
2018-03-26,Monday,Saag Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-26,Monday,Rogon,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-26,Monday,Saag Aloo,2,11.9,5.95,5.95,2,11.9,5.95
2018-03-26,Monday,Saag Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-26,Monday,Sheek Kebab,1,4.95,4.95,4.95,1,4.95,4.95
2018-03-26,Monday,Tandoori Mixed Grill,1,11.95,11.95,11.95,1,11.95,11.95
2018-03-26,Monday,Tandoori Roti,1,2.6,2.6,2.6,3,7.800000000000001,7.8
2018-03-26,Monday,Vindaloo,2,19.9,9.95,7.95,2,19.9,9.95
2018-03-26,Monday,Red Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2018-03-26,Monday,Onion Bhajee,3,11.850000000000001,3.9500000000000006,3.95,4,15.8,5.27
2018-03-26,Monday,Mango Chutney,2,1.0,0.5,0.5,2,1.0,0.5
2018-03-26,Monday,Meat Samosa,1,3.95,3.95,3.95,2,7.9,7.9
2018-03-26,Monday,Butter Chicken,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-26,Monday,Chapati,3,5.85,1.95,1.95,5,9.75,3.25
2018-03-26,Monday,Chicken Balti,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-26,Monday,Chicken Tikka (Main),1,8.95,8.95,8.95,2,17.9,17.9
2018-03-26,Monday,Chicken Tikka Garlic,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-26,Monday,Mint Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2018-03-26,Monday,Curry,1,7.95,7.95,7.95,2,15.9,15.9
2018-03-26,Monday,Chicken Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-26,Monday,Egg Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-26,Monday,Garlic Naan,3,8.850000000000001,2.9500000000000006,2.95,3,8.850000000000001,2.95
2018-03-26,Monday,Keema Naan,1,2.95,2.95,2.95,1,2.95,2.95
2018-03-26,Monday,Korma,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-26,Monday,Lamb Tikka Pasanda,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-26,Monday,Lemon Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-26,Monday,Madras,2,15.9,7.95,7.95,3,23.85,11.92
2018-03-26,Monday,Curry Sauce,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-27,Tuesday,Persian Chicken Biryani,1,10.95,10.95,10.95,1,10.95,10.95
2018-03-27,Tuesday,Rogon,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-27,Tuesday,Pilau Rice,1,2.95,2.95,2.95,1,2.95,2.95
2018-03-27,Tuesday,Meat Samosa,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-27,Tuesday,Chicken Chilli Garlic,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-27,Tuesday,Curry,1,7.95,7.95,7.95,1,7.95,7.95
2018-03-27,Tuesday,Chicken Tikka Chilli Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-27,Tuesday,Chicken Tikka Biryani,1,10.95,10.95,10.95,1,10.95,10.95
2018-03-27,Tuesday,Garlic Naan,2,5.9,2.95,2.95,3,8.850000000000001,4.43
2018-03-28,Wednesday,Muttar Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-28,Wednesday,Onion Bhajee,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-28,Wednesday,Onion Chutney,1,0.5,0.5,0.5,1,0.5,0.5
2018-03-28,Wednesday,Onion Naan,1,2.95,2.95,2.95,1,2.95,2.95
2018-03-28,Wednesday,Onion Rice,2,7.9,3.95,3.95,3,11.850000000000001,5.93
2018-03-28,Wednesday,Peshwari Naan,1,2.95,2.95,2.95,1,2.95,2.95
2018-03-28,Wednesday,Pilau Rice,4,11.8,2.95,2.95,6,17.700000000000003,4.43
2018-03-28,Wednesday,Plain Naan,5,13.0,2.6,2.6,7,18.2,3.64
2018-03-28,Wednesday,Plain Rice,2,5.9,2.95,2.95,4,11.8,5.9
2018-03-28,Wednesday,Mint Sauce,2,1.0,0.5,0.5,2,1.0,0.5
2018-03-28,Wednesday,Raitha,2,5.9,2.95,2.95,2,5.9,2.95
2018-03-28,Wednesday,Red Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2018-03-28,Wednesday,Rogon,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-28,Wednesday,Saag,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-28,Wednesday,Saag Aloo,3,17.85,5.95,5.95,3,17.85,5.95
2018-03-28,Wednesday,Saag Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-28,Wednesday,Tandoori Mixed Grill,3,35.849999999999994,11.949999999999998,11.95,4,47.8,15.93
2018-03-28,Wednesday,Plain Papadum,2,1.6,0.8,0.8,5,4.0,2.0
2018-03-28,Wednesday,Masala Sauce,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-28,Wednesday,Persian Lamb Biryani,1,10.95,10.95,10.95,2,21.9,21.9
2018-03-28,Wednesday,Madras,3,23.85,7.95,7.95,4,31.8,10.6
2018-03-28,Wednesday,Mango Chutney,1,0.5,0.5,0.5,1,0.5,0.5
2018-03-28,Wednesday,Bombay Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-28,Wednesday,Butter Chicken,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-28,Wednesday,COBRA (660ML),1,5.95,5.95,5.95,2,11.9,11.9
2018-03-28,Wednesday,Cauliflower Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-28,Wednesday,Chicken Achar,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-28,Wednesday,Chicken Biryani,2,19.9,9.95,9.95,2,19.9,9.95
2018-03-28,Wednesday,Chicken Chaat,1,4.95,4.95,4.95,1,4.95,4.95
2018-03-28,Wednesday,Chicken Tikka,2,9.9,4.95,4.95,2,9.9,4.95
2018-03-28,Wednesday,Bhuna,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-28,Wednesday,Chicken Tikka Masala,3,26.849999999999998,8.95,8.95,4,35.8,11.93
2018-03-28,Wednesday,Chicken Tikka Biryani,1,10.95,10.95,10.95,1,10.95,10.95
2018-03-28,Wednesday,Korma,1,8.95,8.95,8.95,2,17.9,17.9
2018-03-28,Wednesday,King Prawn Hari Mirch,1,12.95,12.95,12.95,1,12.95,12.95
2018-03-28,Wednesday,Keema Naan,1,2.95,2.95,2.95,1,2.95,2.95
2018-03-28,Wednesday,Lamb Biryani,2,19.9,9.95,9.95,2,19.9,9.95
2018-03-28,Wednesday,French Fries,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-28,Wednesday,Curry,2,15.9,7.95,7.95,2,15.9,7.95
2018-03-28,Wednesday,Garlic Naan,2,5.9,2.95,2.95,2,5.9,2.95
2018-03-29,Thursday,Mango Chutney,1,0.5,0.5,0.5,1,0.5,0.5
2018-03-29,Thursday,Plain Papadum,4,3.2,0.8,0.8,11,8.8,2.2
2018-03-29,Thursday,Meat Samosa,2,7.9,3.95,3.95,2,7.9,3.95
2018-03-29,Thursday,Methi,2,17.9,8.95,8.95,2,17.9,8.95
2018-03-29,Thursday,Mushroom Rice,2,7.9,3.95,3.95,2,7.9,3.95
2018-03-29,Thursday,Onion Bhajee,3,11.850000000000001,3.9500000000000006,3.95,3,11.850000000000001,3.95
2018-03-29,Thursday,Pilau Rice,5,14.75,2.95,2.95,6,17.700000000000003,3.54
2018-03-29,Thursday,Plain Naan,4,10.4,2.6,2.6,5,13.0,3.25
2018-03-29,Thursday,Plain Rice,3,8.850000000000001,2.9500000000000006,2.95,3,8.850000000000001,2.95
2018-03-29,Thursday,Saag,2,17.9,8.95,8.95,2,17.9,8.95
2018-03-29,Thursday,Raitha,1,2.95,2.95,2.95,1,2.95,2.95
2018-03-29,Thursday,Rogon,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-29,Thursday,Saag Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-29,Thursday,Vegetable Mysore,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-29,Thursday,Tandoori King Prawn Masala,1,12.95,12.95,12.95,1,12.95,12.95
2018-03-29,Thursday,Tandoori Roti,1,2.6,2.6,2.6,1,2.6,2.6
2018-03-29,Thursday,Vegetable Biryani,2,19.9,9.95,9.95,2,19.9,9.95
2018-03-29,Thursday,Lime Pickle,1,0.5,0.5,0.5,1,0.5,0.5
2018-03-29,Thursday,Prawn Puree,1,4.95,4.95,4.95,1,4.95,4.95
2018-03-29,Thursday,Lamb Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-29,Thursday,Sheek Kebab,1,4.95,4.95,4.95,1,4.95,4.95
2018-03-29,Thursday,Korma,2,17.9,8.95,8.95,2,17.9,8.95
2018-03-29,Thursday,Lamb Tikka Chilli Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-29,Thursday,Aloo Gobi,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-29,Thursday,Bombay Aloo,2,11.9,5.95,5.95,2,11.9,5.95
2018-03-29,Thursday,Butter Chicken,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-29,Thursday,Chapati,1,1.95,1.95,1.95,1,1.95,1.95
2018-03-29,Thursday,Chicken Tikka,2,9.9,4.95,4.95,2,9.9,4.95
2018-03-29,Thursday,Chicken Tikka (Main),1,8.95,8.95,8.95,2,17.9,17.9
2018-03-29,Thursday,Chicken Tikka Biryani,2,21.9,10.95,10.95,2,21.9,10.95
2018-03-29,Thursday,Chicken Tikka Jalfrezi,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-29,Thursday,Chicken Shashlick,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-29,Thursday,Coke 1.5 ltr,1,2.95,2.95,2.95,1,2.95,2.95
2018-03-29,Thursday,Curry,2,15.9,7.95,7.95,2,15.9,7.95
2018-03-29,Thursday,Diet Coke 1.5 ltr,2,5.9,2.95,2.95,2,5.9,2.95
2018-03-29,Thursday,Dupiaza,1,8.95,8.95,8.95,1,8.95,8.95
2018-03-29,Thursday,Egg Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-29,Thursday,Garlic Naan,4,11.8,2.95,2.95,4,11.8,2.95
2018-03-29,Thursday,Keema Naan,2,5.9,2.95,2.95,2,5.9,2.95
2018-03-29,Thursday,King Prawn Butterfly,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-29,Thursday,Chicken Tikka Sizzler,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-30,Friday,Onion Bhajee,2,7.9,3.95,3.95,3,11.850000000000001,5.93
2018-03-30,Friday,Muttar Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-30,Friday,Mushroom Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-30,Friday,Mixed Vegetable Curry,1,5.95,5.95,5.95,1,5.95,5.95
2018-03-30,Friday,Mango Chutney,3,1.5,0.5,0.5,4,2.0,0.67
2018-03-30,Friday,Mint Sauce,3,1.5,0.5,0.5,4,2.0,0.67
2018-03-30,Friday,Meat Samosa,2,7.9,3.95,3.95,2,7.9,3.95
2018-03-30,Friday,Onion Chutney,2,1.0,0.5,0.5,2,1.0,0.5
2018-03-30,Friday,Mixed Starter,2,11.9,5.95,5.95,2,11.9,5.95
2018-03-30,Friday,Paneer Tikka Sizzler,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-30,Friday,Tarka Dall,2,11.9,5.95,5.95,2,11.9,5.95
2018-03-30,Friday,Peshwari Naan,1,2.95,2.95,2.95,1,2.95,2.95
2018-03-30,Friday,Pilau Rice,3,8.850000000000001,2.9500000000000006,2.95,5,14.75,4.92
2018-03-30,Friday,Plain Naan,3,7.800000000000001,2.6,2.6,6,15.600000000000001,5.2
2018-03-30,Friday,Plain Papadum,3,2.4000000000000004,0.8000000000000002,0.8,7,5.6000000000000005,1.87
2018-03-30,Friday,Plain Rice,4,11.8,2.95,2.95,5,14.75,3.69
2018-03-30,Friday,Special Fried Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-30,Friday,Spicy Papadum,1,0.8,0.8,0.8,2,1.6,1.6
2018-03-30,Friday,Tandoori Roti,1,2.6,2.6,2.6,1,2.6,2.6
2018-03-30,Friday,Lamb Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2018-03-30,Friday,Vegetable Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-03-30,Friday,Vindaloo,2,15.9,7.95,7.95,3,23.85,11.92
2018-03-30,Friday,Paratha,1,2.95,2.95,2.95,1,2.95,2.95
2018-03-30,Friday,Kulcha Naan,1,2.95,2.95,2.95,1,2.95,2.95
